Tstamp,Tflow,AveMc,BCmc,BC
2021-04-15 02:04:00,0.3385,0.42,-9.99,0.42
2021-04-15 02:14:00,0.3385,0.41,-9.99,0.41
2021-04-15 02:24:00,0.3385,0.41,-9.99,0.41
2021-04-15 02:34:00,0.3385,0.4,-9.99,0.4
2021-04-15 02:44:00,0.3385,0.4,-9.99,0.4
2021-04-15 02:54:00,0.3385,0.43,-9.99,0.43
2021-04-15 03:04:00,0.3385,0.47,-9.99,0.47
2021-04-15 03:14:00,0.3385,0.46,-9.99,0.46
2021-04-15 03:24:00,0.3385,0.46,-9.99,0.46
2021-04-15 03:34:00,0.3385,0.43,-9.99,0.43
2021-04-15 03:44:00,0.3385,0.39,-9.99,0.39
2021-04-15 03:54:00,0.3385,0.38,-9.99,0.38
2021-04-15 04:04:00,0.3385,0.41,-9.99,0.41
2021-04-15 04:14:00,0.3385,0.38,-9.99,0.38
2021-04-15 04:24:00,0.3385,0.39,-9.99,0.39
2021-04-15 04:34:00,0.3385,0.39,-9.99,0.39
2021-04-15 04:44:00,0.3385,0.39,-9.99,0.39
2021-04-15 04:54:00,0.3385,0.38,-9.99,0.38
2021-04-15 05:04:00,0.3385,0.41,-9.99,0.41
2021-04-15 05:14:00,0.3385,0.45,-9.99,0.45
2021-04-15 05:24:00,0.3385,0.5,-9.99,0.5
2021-04-15 05:34:00,0.3385,1.13,-9.99,1.13
2021-04-15 05:44:00,0.3385,1.18,-9.99,1.18
2021-04-15 05:54:00,0.3385,0.63,-9.99,0.63
2021-04-15 06:04:00,0.3385,0.6,-9.99,0.6
2021-04-15 06:14:00,0.3385,0.59,-9.99,0.59
2021-04-15 06:24:00,0.3385,0.62,-9.99,0.62
2021-04-15 06:34:00,0.3385,0.55,-9.99,0.55
2021-04-15 06:44:00,0.3385,0.66,-9.99,0.66
2021-04-15 06:54:00,0.3385,0.73,-9.99,0.73
2021-04-15 07:04:00,0.3385,0.8,-9.99,0.8
2021-04-15 07:14:00,0.3385,1.1,-9.99,1.1
2021-04-15 07:24:00,0.3385,1.21,-9.99,1.21
2021-04-15 07:34:00,0.3385,1.28,-9.99,1.28
2021-04-15 07:44:00,0.3382,1.6,-9.99,1.6
2021-04-15 07:54:00,0.3382,1.11,-9.99,1.11
2021-04-15 08:04:00,0.3385,1.06,-9.99,1.06
2021-04-15 08:14:00,0.3385,1.01,-9.99,1.01
2021-04-15 08:24:00,0.3385,0.82,-9.99,0.82
2021-04-15 08:34:00,0.3385,0.84,-9.99,0.84
2021-04-15 08:44:00,0.3386,1.0,-9.99,1.0
2021-04-15 08:54:00,0.3385,0.9,-9.99,0.9
2021-04-15 09:04:00,0.3385,1.0,-9.99,1.0
2021-04-15 09:14:00,0.3385,1.03,-9.99,1.03
2021-04-15 09:24:00,0.3385,1.09,-9.99,1.09
2021-04-15 09:34:00,0.3385,1.12,-9.99,1.12
2021-04-15 09:44:00,0.3385,1.11,-9.99,1.11
2021-04-15 09:54:00,0.3385,1.12,-9.99,1.12
2021-04-15 10:04:00,0.3385,1.16,-9.99,1.16
2021-04-15 10:14:00,0.3385,1.06,-9.99,1.06
2021-04-15 10:24:00,0.3385,0.98,-9.99,0.98
2021-04-15 10:34:00,0.3385,0.93,-9.99,0.93
2021-04-15 10:44:00,0.3385,0.72,-9.99,0.72
2021-04-15 10:54:00,0.3385,0.87,-9.99,0.87
2021-04-15 11:04:00,0.3385,0.8,-9.99,0.8
2021-04-15 11:14:00,0.3385,0.77,-9.99,0.77
2021-04-15 11:24:00,0.3385,0.91,-9.99,0.91
2021-04-15 11:34:00,0.3385,0.66,-9.99,0.66
2021-04-15 11:44:00,0.3385,0.74,-9.99,0.74
2021-04-15 11:54:00,0.3385,0.73,-9.99,0.73
2021-04-15 12:04:00,0.3386,0.86,-9.99,0.86
2021-04-15 12:14:00,0.3385,0.7,-9.99,0.7
2021-04-15 12:24:00,0.3385,0.69,-9.99,0.69
2021-04-15 12:34:00,0.3389,0.62,-9.99,0.62
2021-04-15 12:44:00,0.3385,0.59,-9.99,0.59
2021-04-15 12:54:00,0.3385,0.89,-9.99,0.89
2021-04-15 13:04:00,0.3385,0.55,-9.99,0.55
2021-04-15 13:14:00,0.3385,1.05,-9.99,1.05
2021-04-15 13:24:00,0.3377,0.56,-9.99,0.56
2021-04-15 13:34:00,0.3385,0.65,-9.99,0.65
2021-04-15 13:44:00,0.3385,0.6,-9.99,0.6
2021-04-15 13:54:00,0.3385,0.55,-9.99,0.55
2021-04-15 14:04:00,0.3385,0.57,-9.99,0.57
2021-04-15 14:14:00,0.3385,0.59,-9.99,0.59
2021-04-15 14:24:00,0.3385,0.56,-9.99,0.56
2021-04-15 14:34:00,0.3385,0.57,-9.99,0.57
2021-04-15 14:44:00,0.3385,0.75,-9.99,0.75
2021-04-15 14:54:00,0.3385,0.87,-9.99,0.87
2021-04-15 15:04:00,0.3143,1.62,-9.99,1.62
2021-04-15 15:24:00,0.3494,0.65,-9.99,0.65
2021-04-15 15:34:00,0.3494,0.65,-9.99,0.65
2021-04-15 15:44:00,0.3494,0.68,-9.99,0.68
2021-04-15 15:54:00,0.349,0.58,-9.99,0.58
2021-04-15 16:04:00,0.3486,0.9,-9.99,0.9
2021-04-15 16:14:00,0.3462,1.32,-9.99,1.32
2021-04-15 16:24:00,0.3494,0.74,-9.99,0.74
2021-04-15 16:34:00,0.3494,0.96,-9.99,0.96
2021-04-15 16:44:00,0.3494,0.79,-9.99,0.79
2021-04-15 16:54:00,0.3494,0.79,-9.99,0.79
2021-04-15 17:04:00,0.3494,0.8,-9.99,0.8
2021-04-15 17:14:00,0.3494,0.76,0.77,0.76
2021-04-15 17:24:00,0.3494,0.87,-9.99,0.87
2021-04-15 17:34:00,0.3494,0.89,-9.99,0.89
2021-04-15 17:44:00,0.3494,0.9,0.87,0.9
2021-04-15 17:54:00,0.3494,0.8,-9.99,0.8
2021-04-15 18:04:00,0.3494,0.85,-9.99,0.85
2021-04-15 18:14:00,0.3494,0.71,-9.99,0.71
2021-04-15 18:24:00,0.3494,0.74,-9.99,0.74
2021-04-15 18:34:00,0.3494,1.03,-9.99,1.03
2021-04-15 18:44:00,0.3494,0.84,-9.99,0.84
2021-04-15 18:54:00,0.3494,0.83,-9.99,0.83
2021-04-15 19:04:00,0.3494,0.86,-9.99,0.86
2021-04-15 19:14:00,0.3494,0.92,-9.99,0.92
2021-04-15 19:24:00,0.3494,0.92,-9.99,0.92
2021-04-15 19:34:00,0.3494,0.93,-9.99,0.93
2021-04-15 19:44:00,0.3494,0.82,-9.99,0.82
2021-04-15 19:54:00,0.3494,0.67,-9.99,0.67
2021-04-15 20:04:00,0.3494,0.79,-9.99,0.79
2021-04-15 20:14:00,0.3494,0.77,-9.99,0.77
2021-04-15 20:24:00,0.3494,0.72,-9.99,0.72
2021-04-15 20:34:00,0.3494,0.83,-9.99,0.83
2021-04-15 20:44:00,0.3494,0.83,-9.99,0.83
2021-04-15 20:54:00,0.3494,0.83,-9.99,0.83
2021-04-15 21:04:00,0.3494,0.85,-9.99,0.85
2021-04-15 21:14:00,0.3494,0.69,-9.99,0.69
2021-04-15 21:24:00,0.3494,0.6,-9.99,0.6
2021-04-15 21:34:00,0.3494,0.59,-9.99,0.59
2021-04-15 21:44:00,0.3494,0.63,-9.99,0.63
2021-04-15 21:54:00,0.3494,0.59,-9.99,0.59
2021-04-15 22:04:00,0.3494,0.63,-9.99,0.63
2021-04-15 22:14:00,0.3494,0.63,-9.99,0.63
2021-04-15 22:24:00,0.3494,0.81,-9.99,0.81
2021-04-15 22:34:00,0.3494,0.64,-9.99,0.64
2021-04-15 22:44:00,0.3494,0.63,-9.99,0.63
2021-04-15 22:54:00,0.3494,0.57,-9.99,0.57
2021-04-15 23:04:00,0.3494,0.54,-9.99,0.54
2021-04-15 23:14:00,0.3494,0.53,-9.99,0.53
2021-04-15 23:24:00,0.3494,0.57,-9.99,0.57
2021-04-15 23:34:00,0.3494,0.62,-9.99,0.62
2021-04-15 23:44:00,0.3494,0.53,-9.99,0.53
2021-04-15 23:54:00,0.3494,0.44,-9.99,0.44
2021-04-16 00:04:00,0.3494,0.43,-9.99,0.43
2021-04-16 00:14:00,0.3494,0.42,-9.99,0.42
2021-04-16 00:24:00,0.3494,0.44,-9.99,0.44
2021-04-16 00:34:00,0.3494,0.45,-9.99,0.45
2021-04-16 00:44:00,0.3494,0.46,-9.99,0.46
2021-04-16 00:54:00,0.3494,0.44,-9.99,0.44
2021-04-16 01:04:00,0.3494,0.45,-9.99,0.45
2021-04-16 01:14:00,0.3494,0.48,-9.99,0.48
2021-04-16 01:24:00,0.3494,0.47,-9.99,0.47
2021-04-16 01:34:00,0.3494,0.44,-9.99,0.44
2021-04-16 01:44:00,0.3494,0.46,-9.99,0.46
2021-04-16 01:54:00,0.3494,0.45,-9.99,0.45
2021-04-16 02:04:00,0.3494,0.38,-9.99,0.38
2021-04-16 02:14:00,0.3494,0.38,-9.99,0.38
2021-04-16 02:24:00,0.3494,0.35,-9.99,0.35
2021-04-16 02:34:00,0.3494,0.34,-9.99,0.34
2021-04-16 02:44:00,0.3494,0.35,-9.99,0.35
2021-04-16 02:54:00,0.3494,0.35,-9.99,0.35
2021-04-16 03:04:00,0.3494,0.34,-9.99,0.34
2021-04-16 03:14:00,0.3494,0.32,-9.99,0.32
2021-04-16 03:24:00,0.3494,0.35,-9.99,0.35
2021-04-16 03:34:00,0.3494,0.39,-9.99,0.39
2021-04-16 03:44:00,0.3494,0.38,-9.99,0.38
2021-04-16 03:54:00,0.3494,0.38,-9.99,0.38
2021-04-16 04:04:00,0.3494,0.36,-9.99,0.36
2021-04-16 04:14:00,0.3494,0.38,-9.99,0.38
2021-04-16 04:24:00,0.3494,0.38,-9.99,0.38
2021-04-16 04:34:00,0.3494,0.38,-9.99,0.38
2021-04-16 04:44:00,0.3494,0.38,-9.99,0.38
2021-04-16 04:54:00,0.3494,0.42,-9.99,0.42
2021-04-16 05:04:00,0.3494,0.43,-9.99,0.43
2021-04-16 05:14:00,0.3494,0.43,-9.99,0.43
2021-04-16 05:24:00,0.3494,0.45,-9.99,0.45
2021-04-16 05:34:00,0.3494,0.59,-9.99,0.59
2021-04-16 05:44:00,0.3494,0.47,-9.99,0.47
2021-04-16 05:54:00,0.3494,0.43,-9.99,0.43
2021-04-16 06:04:00,0.3494,0.43,-9.99,0.43
2021-04-16 06:14:00,0.3493,0.41,-9.99,0.41
2021-04-16 06:24:00,0.3494,0.44,-9.99,0.44
2021-04-16 06:34:00,0.3494,0.55,-9.99,0.55
2021-04-16 06:44:00,0.3494,0.71,-9.99,0.71
2021-04-16 06:54:00,0.3494,0.67,-9.99,0.67
2021-04-16 07:04:00,0.3494,0.9,-9.99,0.9
2021-04-16 07:14:00,0.3494,1.0,-9.99,1.0
2021-04-16 07:24:00,0.3494,0.9,-9.99,0.9
2021-04-16 07:34:00,0.3494,0.83,-9.99,0.83
2021-04-16 07:44:00,0.3494,0.98,-9.99,0.98
2021-04-16 07:54:00,0.3493,0.91,-9.99,0.91
2021-04-16 08:04:00,0.3413,0.67,-9.99,0.67
2021-04-16 08:14:00,0.3456,0.86,-9.99,0.86
2021-04-16 08:24:00,0.3494,0.69,-9.99,0.69
2021-04-16 08:34:00,0.3494,0.64,-9.99,0.64
2021-04-16 08:44:00,0.3494,0.68,-9.99,0.68
2021-04-16 08:54:00,0.3494,1.12,-9.99,1.12
2021-04-16 09:04:00,0.3494,0.63,-9.99,0.63
2021-04-16 09:14:00,0.3493,0.61,-9.99,0.61
2021-04-16 09:24:00,0.3494,0.63,-9.99,0.63
2021-04-16 09:34:00,0.3494,0.69,-9.99,0.69
2021-04-16 09:44:00,0.3494,0.83,-9.99,0.83
2021-04-16 09:54:00,0.3494,0.84,-9.99,0.84
2021-04-16 10:04:00,0.3494,0.88,-9.99,0.88
2021-04-16 10:14:00,0.3494,0.79,-9.99,0.79
2021-04-16 10:24:00,0.3494,0.85,-9.99,0.85
2021-04-16 10:34:00,0.3494,0.67,-9.99,0.67
2021-04-16 10:44:00,0.3494,0.69,-9.99,0.69
2021-04-16 10:54:00,0.3494,0.63,-9.99,0.63
2021-04-16 11:04:00,0.3494,0.65,-9.99,0.65
2021-04-16 11:14:00,0.3494,1.0,-9.99,1.0
2021-04-16 11:24:00,0.3494,0.71,-9.99,0.71
2021-04-16 11:34:00,0.3494,0.83,-9.99,0.83
2021-04-16 11:44:00,0.3493,0.68,-9.99,0.68
2021-04-16 11:54:00,0.3494,0.7,-9.99,0.7
2021-04-16 12:04:00,0.3494,0.72,-9.99,0.72
2021-04-16 12:14:00,0.3494,0.65,-9.99,0.65
2021-04-16 12:24:00,0.3494,0.53,-9.99,0.53
2021-04-16 12:34:00,0.3494,0.65,-9.99,0.65
2021-04-16 12:44:00,0.3455,0.58,-9.99,0.58
2021-04-16 12:54:00,0.3387,0.49,-9.99,0.49
2021-04-16 13:04:00,0.3481,0.48,-9.99,0.48
2021-04-16 13:14:00,0.3424,0.52,-9.99,0.52
2021-04-16 13:24:00,0.3385,0.45,-9.99,0.45
2021-04-16 13:34:00,0.3396,0.51,-9.99,0.51
2021-04-16 13:44:00,0.3395,0.45,-9.99,0.45
2021-04-16 13:54:00,0.3385,0.43,-9.99,0.43
2021-04-16 14:04:00,0.3385,0.47,-9.99,0.47
2021-04-16 14:14:00,0.3414,0.44,-9.99,0.44
2021-04-16 14:24:00,0.3471,0.53,-9.99,0.53
2021-04-16 14:34:00,0.3393,0.45,-9.99,0.45
2021-04-16 14:44:00,0.3445,0.51,-9.99,0.51
2021-04-16 14:54:00,0.3398,0.48,-9.99,0.48
2021-04-16 15:04:00,0.3385,0.5,-9.99,0.5
2021-04-16 15:14:00,0.3385,0.54,-9.99,0.54
2021-04-16 15:24:00,0.3385,0.77,-9.99,0.77
2021-04-16 15:34:00,0.3386,0.77,-9.99,0.77
2021-04-16 15:44:00,0.3385,0.74,-9.99,0.74
2021-04-16 15:54:00,0.3385,0.67,-9.99,0.67
2021-04-16 16:04:00,0.3385,0.83,-9.99,0.83
2021-04-16 16:14:00,0.3385,0.83,-9.99,0.83
2021-04-16 16:24:00,0.3385,0.74,-9.99,0.74
2021-04-16 16:34:00,0.3385,1.03,-9.99,1.03
2021-04-16 16:44:00,0.3389,0.92,-9.99,0.92
2021-04-16 16:54:00,0.3479,0.93,-9.99,0.93
2021-04-16 17:04:00,0.3492,0.87,-9.99,0.87
2021-04-16 17:14:00,0.3494,0.74,-9.99,0.74
2021-04-16 17:24:00,0.3494,0.81,-9.99,0.81
2021-04-16 17:34:00,0.3494,0.89,-9.99,0.89
2021-04-16 17:44:00,0.3492,0.93,-9.99,0.93
2021-04-16 17:54:00,0.3494,0.89,-9.99,0.89
2021-04-16 18:04:00,0.3494,0.83,-9.99,0.83
2021-04-16 18:14:00,0.3453,0.94,-9.99,0.94
2021-04-16 18:24:00,0.3494,0.95,-9.99,0.95
2021-04-16 18:34:00,0.3494,0.92,-9.99,0.92
2021-04-16 18:44:00,0.3494,0.92,-9.99,0.92
2021-04-16 18:54:00,0.3485,0.92,-9.99,0.92
2021-04-16 19:04:00,0.3439,0.98,-9.99,0.98
2021-04-16 19:14:00,0.341,0.81,-9.99,0.81
2021-04-16 19:24:00,0.3414,0.78,-9.99,0.78
2021-04-16 19:34:00,0.3451,0.85,-9.99,0.85
2021-04-16 19:44:00,0.347,0.71,-9.99,0.71
2021-04-16 19:54:00,0.3476,0.74,-9.99,0.74
2021-04-16 20:04:00,0.3392,0.83,-9.99,0.83
2021-04-16 20:14:00,0.3385,0.85,-9.99,0.85
2021-04-16 20:24:00,0.3385,0.82,-9.99,0.82
2021-04-16 20:34:00,0.3385,0.8,-9.99,0.8
2021-04-16 20:44:00,0.3385,0.8,-9.99,0.8
2021-04-16 20:54:00,0.3385,0.77,-9.99,0.77
2021-04-16 21:04:00,0.3396,0.74,-9.99,0.74
2021-04-16 21:14:00,0.3401,0.71,-9.99,0.71
2021-04-16 21:24:00,0.3386,0.71,-9.99,0.71
2021-04-16 21:34:00,0.3395,0.72,-9.99,0.72
2021-04-16 21:44:00,0.3479,0.72,-9.99,0.72
2021-04-16 21:54:00,0.3473,0.74,-9.99,0.74
2021-04-16 22:04:00,0.3461,0.64,-9.99,0.64
2021-04-16 22:14:00,0.3484,0.68,-9.99,0.68
2021-04-16 22:24:00,0.3401,0.67,-9.99,0.67
2021-04-16 22:34:00,0.3385,0.66,-9.99,0.66
2021-04-16 22:44:00,0.3385,0.68,-9.99,0.68
2021-04-16 22:54:00,0.3385,0.71,-9.99,0.71
2021-04-16 23:04:00,0.3385,0.68,-9.99,0.68
2021-04-16 23:14:00,0.3385,0.62,-9.99,0.62
2021-04-16 23:24:00,0.3385,0.64,-9.99,0.64
2021-04-16 23:34:00,0.3385,0.65,-9.99,0.65
2021-04-16 23:44:00,0.3385,0.61,-9.99,0.61
2021-04-16 23:54:00,0.3385,0.53,-9.99,0.53
2021-04-17 00:04:00,0.3385,0.51,-9.99,0.51
2021-04-17 00:14:00,0.3385,0.52,-9.99,0.52
2021-04-17 00:24:00,0.3385,0.49,-9.99,0.49
2021-04-17 00:34:00,0.3385,0.46,-9.99,0.46
2021-04-17 00:44:00,0.3385,0.47,-9.99,0.47
2021-04-17 00:54:00,0.3385,0.53,-9.99,0.53
2021-04-17 01:04:00,0.3394,0.63,-9.99,0.63
2021-04-17 01:14:00,0.3388,0.74,-9.99,0.74
2021-04-17 01:24:00,0.3389,0.82,-9.99,0.82
2021-04-17 01:34:00,0.3388,0.91,-9.99,0.91
2021-04-17 01:44:00,0.3393,1.01,-9.99,1.01
2021-04-17 01:54:00,0.3392,1.05,-9.99,1.05
2021-04-17 02:04:00,0.3394,1.09,-9.99,1.09
2021-04-17 02:14:00,0.3392,1.11,-9.99,1.11
2021-04-17 02:24:00,0.3385,1.14,-9.99,1.14
2021-04-17 02:34:00,0.3392,1.13,-9.99,1.13
2021-04-17 02:44:00,0.3387,1.27,-9.99,1.27
2021-04-17 02:54:00,0.3385,1.63,-9.99,1.63
2021-04-17 03:04:00,0.3385,1.76,-9.99,1.76
2021-04-17 03:14:00,0.3387,1.3,-9.99,1.3
2021-04-17 03:24:00,0.3385,1.03,-9.99,1.03
2021-04-17 03:34:00,0.3385,0.88,-9.99,0.88
2021-04-17 03:44:00,0.3386,0.88,-9.99,0.88
2021-04-17 03:54:00,0.3385,0.84,-9.99,0.84
2021-04-17 04:04:00,0.3388,0.8,-9.99,0.8
2021-04-17 04:14:00,0.3385,0.84,-9.99,0.84
2021-04-17 04:24:00,0.3385,0.46,-9.99,0.46
2021-04-17 04:34:00,0.3385,0.49,-9.99,0.49
2021-04-17 04:44:00,0.3385,0.51,-9.99,0.51
2021-04-17 04:54:00,0.3385,0.58,-9.99,0.58
2021-04-17 05:04:00,0.3385,0.62,-9.99,0.62
2021-04-17 05:14:00,0.3385,0.62,-9.99,0.62
2021-04-17 05:24:00,0.3385,0.61,-9.99,0.61
2021-04-17 05:34:00,0.3385,0.58,-9.99,0.58
2021-04-17 05:44:00,0.3385,0.57,-9.99,0.57
2021-04-17 05:54:00,0.3385,0.52,-9.99,0.52
2021-04-17 06:04:00,0.3385,0.5,-9.99,0.5
2021-04-17 06:14:00,0.3385,0.47,-9.99,0.47
2021-04-17 06:24:00,0.3385,0.48,-9.99,0.48
2021-04-17 06:34:00,0.3385,0.45,-9.99,0.45
2021-04-17 06:44:00,0.3385,0.43,-9.99,0.43
2021-04-17 06:54:00,0.3385,0.4,-9.99,0.4
2021-04-17 07:04:00,0.3385,0.4,-9.99,0.4
2021-04-17 07:14:00,0.3385,0.36,-9.99,0.36
2021-04-17 07:24:00,0.3385,0.35,-9.99,0.35
2021-04-17 07:34:00,0.3385,0.35,-9.99,0.35
2021-04-17 07:44:00,0.3385,0.34,-9.99,0.34
2021-04-17 07:54:00,0.3385,0.32,-9.99,0.32
2021-04-17 08:04:00,0.3385,0.3,-9.99,0.3
2021-04-17 08:14:00,0.3385,0.26,-9.99,0.26
2021-04-17 08:24:00,0.3385,0.26,-9.99,0.26
2021-04-17 08:34:00,0.3385,0.25,-9.99,0.25
2021-04-17 08:44:00,0.3385,0.24,-9.99,0.24
2021-04-17 08:54:00,0.3385,0.22,-9.99,0.22
2021-04-17 09:04:00,0.3385,0.24,-9.99,0.24
2021-04-17 09:14:00,0.3385,0.27,-9.99,0.27
2021-04-17 09:24:00,0.3385,0.31,-9.99,0.31
2021-04-17 09:34:00,0.3385,0.28,-9.99,0.28
2021-04-17 09:44:00,0.3385,0.27,-9.99,0.27
2021-04-17 09:54:00,0.3385,0.26,-9.99,0.26
2021-04-17 10:04:00,0.3385,0.25,-9.99,0.25
2021-04-17 10:14:00,0.3385,0.26,-9.99,0.26
2021-04-17 10:24:00,0.3385,0.26,-9.99,0.26
2021-04-17 10:34:00,0.3385,0.23,-9.99,0.23
2021-04-17 10:44:00,0.3385,0.21,-9.99,0.21
2021-04-17 10:54:00,0.3385,0.19,-9.99,0.19
2021-04-17 11:04:00,0.3385,0.23,-9.99,0.23
2021-04-17 11:14:00,0.3385,0.29,-9.99,0.29
2021-04-17 11:24:00,0.3385,0.25,-9.99,0.25
2021-04-17 11:34:00,0.3385,0.23,-9.99,0.23
2021-04-17 11:44:00,0.3385,0.17,-9.99,0.17
2021-04-17 11:54:00,0.3385,0.23,-9.99,0.23
2021-04-17 12:04:00,0.3385,0.25,-9.99,0.25
2021-04-17 12:14:00,0.3385,0.25,-9.99,0.25
2021-04-17 12:24:00,0.3385,0.13,-9.99,0.13
2021-04-17 12:34:00,0.3385,0.3,-9.99,0.3
2021-04-17 12:44:00,0.3385,0.21,-9.99,0.21
2021-04-17 12:54:00,0.3385,0.2,-9.99,0.2
2021-04-17 13:04:00,0.3385,0.13,-9.99,0.13
2021-04-17 13:14:00,0.3385,0.19,-9.99,0.19
2021-04-17 13:24:00,0.3385,0.19,-9.99,0.19
2021-04-17 13:34:00,0.3385,0.16,-9.99,0.16
2021-04-17 13:44:00,0.3385,0.16,-9.99,0.16
2021-04-17 13:54:00,0.3385,0.17,-9.99,0.17
2021-04-17 14:04:00,0.3385,0.17,-9.99,0.17
2021-04-17 14:14:00,0.3385,0.15,-9.99,0.15
2021-04-17 14:24:00,0.3385,0.15,-9.99,0.15
2021-04-17 14:34:00,0.3385,0.15,-9.99,0.15
2021-04-17 14:44:00,0.3385,0.14,-9.99,0.14
2021-04-17 14:54:00,0.3385,0.12,-9.99,0.12
2021-04-17 15:04:00,0.3385,0.14,-9.99,0.14
2021-04-17 15:14:00,0.3385,0.14,-9.99,0.14
2021-04-17 15:24:00,0.3385,0.15,-9.99,0.15
2021-04-17 15:34:00,0.3375,0.14,-9.99,0.14
2021-04-17 15:44:00,0.3385,0.16,-9.99,0.16
2021-04-17 15:54:00,0.3379,0.19,-9.99,0.19
2021-04-17 16:04:00,0.3375,0.19,-9.99,0.19
2021-04-17 16:14:00,0.3376,0.21,-9.99,0.21
2021-04-17 16:24:00,0.3385,0.23,-9.99,0.23
2021-04-17 16:34:00,0.3385,0.23,-9.99,0.23
2021-04-17 16:44:00,0.3385,0.2,-9.99,0.2
2021-04-17 16:54:00,0.3385,0.22,-9.99,0.22
2021-04-17 17:04:00,0.3385,0.21,-9.99,0.21
2021-04-17 17:14:00,0.3385,0.21,-9.99,0.21
2021-04-17 17:24:00,0.3385,0.21,-9.99,0.21
2021-04-17 17:34:00,0.3385,0.21,-9.99,0.21
2021-04-17 17:44:00,0.3385,0.24,-9.99,0.24
2021-04-17 17:54:00,0.3385,0.24,-9.99,0.24
2021-04-17 18:04:00,0.3385,0.24,-9.99,0.24
2021-04-17 18:14:00,0.3385,0.24,-9.99,0.24
2021-04-17 18:24:00,0.3385,0.4,-9.99,0.4
2021-04-17 18:34:00,0.3385,0.58,-9.99,0.58
2021-04-17 18:44:00,0.3385,0.61,-9.99,0.61
2021-04-17 18:54:00,0.3385,0.63,-9.99,0.63
2021-04-17 19:04:00,0.3385,0.59,-9.99,0.59
2021-04-17 19:14:00,0.3385,0.58,-9.99,0.58
2021-04-17 19:24:00,0.3384,0.6,-9.99,0.6
2021-04-17 19:34:00,0.3385,0.63,-9.99,0.63
2021-04-17 19:44:00,0.3385,0.65,-9.99,0.65
2021-04-17 19:54:00,0.3385,0.71,-9.99,0.71
2021-04-17 20:04:00,0.3385,0.71,-9.99,0.71
2021-04-17 20:14:00,0.3383,0.69,-9.99,0.69
2021-04-17 20:24:00,0.3382,0.75,-9.99,0.75
2021-04-17 20:34:00,0.3385,0.69,-9.99,0.69
2021-04-17 20:44:00,0.3385,0.68,-9.99,0.68
2021-04-17 20:54:00,0.3385,0.69,-9.99,0.69
2021-04-17 21:04:00,0.3385,0.69,-9.99,0.69
2021-04-17 21:14:00,0.3385,0.71,-9.99,0.71
2021-04-17 21:24:00,0.3385,0.73,-9.99,0.73
2021-04-17 21:34:00,0.3385,0.76,-9.99,0.76
2021-04-17 21:44:00,0.3385,0.52,-9.99,0.52
2021-04-17 21:54:00,0.3385,0.59,-9.99,0.59
2021-04-17 22:04:00,0.3385,0.54,-9.99,0.54
2021-04-17 22:14:00,0.3385,0.55,-9.99,0.55
2021-04-17 22:24:00,0.3385,0.48,-9.99,0.48
2021-04-17 22:34:00,0.3385,0.42,-9.99,0.42
2021-04-17 22:44:00,0.3385,0.37,-9.99,0.37
2021-04-17 22:54:00,0.3385,0.36,-9.99,0.36
2021-04-17 23:04:00,0.3385,0.28,-9.99,0.28
2021-04-17 23:14:00,0.3385,0.32,-9.99,0.32
2021-04-17 23:24:00,0.3385,0.34,-9.99,0.34
2021-04-17 23:34:00,0.3385,0.35,-9.99,0.35
2021-04-17 23:44:00,0.3385,0.35,-9.99,0.35
2021-04-17 23:54:00,0.3385,0.37,-9.99,0.37
2021-04-18 00:04:00,0.3385,0.33,-9.99,0.33
2021-04-18 00:14:00,0.3385,0.31,-9.99,0.31
2021-04-18 00:24:00,0.3385,0.35,-9.99,0.35
2021-04-18 00:34:00,0.3385,0.34,-9.99,0.34
2021-04-18 00:44:00,0.3385,0.34,-9.99,0.34
2021-04-18 00:54:00,0.3385,0.33,-9.99,0.33
2021-04-18 01:04:00,0.3385,0.3,-9.99,0.3
2021-04-18 01:14:00,0.3385,0.33,-9.99,0.33
2021-04-18 01:24:00,0.3385,0.27,-9.99,0.27
2021-04-18 01:34:00,0.3385,0.3,-9.99,0.3
2021-04-18 01:44:00,0.3385,0.31,-9.99,0.31
2021-04-18 01:54:00,0.3385,0.25,-9.99,0.25
2021-04-18 02:04:00,0.3385,0.2,-9.99,0.2
2021-04-18 02:14:00,0.3385,0.27,-9.99,0.27
2021-04-18 02:24:00,0.3385,0.28,-9.99,0.28
2021-04-18 02:34:00,0.3385,0.29,-9.99,0.29
2021-04-18 02:44:00,0.3385,0.32,-9.99,0.32
2021-04-18 02:54:00,0.3385,0.35,-9.99,0.35
2021-04-18 03:04:00,0.3385,0.39,-9.99,0.39
2021-04-18 03:14:00,0.3385,0.42,-9.99,0.42
2021-04-18 03:24:00,0.3385,0.45,-9.99,0.45
2021-04-18 03:34:00,0.3385,0.42,-9.99,0.42
2021-04-18 03:44:00,0.3385,0.42,-9.99,0.42
2021-04-18 03:54:00,0.3385,0.45,-9.99,0.45
2021-04-18 04:04:00,0.3385,0.42,-9.99,0.42
2021-04-18 04:14:00,0.3385,0.41,-9.99,0.41
2021-04-18 04:24:00,0.3385,0.37,-9.99,0.37
2021-04-18 04:34:00,0.3385,0.4,-9.99,0.4
2021-04-18 04:44:00,0.3385,0.41,-9.99,0.41
2021-04-18 04:54:00,0.3385,0.42,-9.99,0.42
2021-04-18 05:04:00,0.3385,0.46,-9.99,0.46
2021-04-18 05:14:00,0.3385,0.53,-9.99,0.53
