Tstamp,station_ID,pm25,pm10,h,t
2024-01-25 03:56:01,A06487,132,53,56,15
2024-01-25 04:56:36,A230398,23,6,45,13.8
2024-01-25 04:56:22,A230383,0,0,46,13.3
2024-01-25 04:56:30,A230626,118,52,46,13.3
2024-01-25 04:56:13,A230443,78,30,48,13.3
2024-01-25 04:55:56,A231934,129,52,62,13.3
2024-01-25 04:56:21,A364435,113,47,49,13.3
2024-01-25 04:56:29,A358570,133,53,47,13.8
2024-01-25 04:56:02,A06487,133,53,56,15.5
2024-01-25 05:56:37,A230398,0,0,45,14.4
2024-01-25 05:56:23,A230383,0,0,47,13.3
2024-01-25 05:56:31,A230626,130,55,48,13.3
2024-01-25 05:56:14,A230443,92,38,48,12.7
2024-01-25 05:55:57,A231934,129,53,61,13.3
2024-01-25 05:56:28,A364435,115,48,49,13.3
2024-01-25 05:56:30,A358570,142,56,48,14.4
2024-01-25 05:56:03,A06487,163,67,57,15.5
2024-01-25 06:56:39,A230398,15,3,45,14.4
2024-01-25 06:56:25,A230383,0,0,48,13.3
2024-01-25 06:56:32,A230626,136,56,48,12.7
2024-01-25 06:52:15,A230443,91,36,49,10
2024-01-25 06:55:58,A231934,136,54,61,13.3
2024-01-25 06:56:29,A364435,119,48,50,12.2
2024-01-25 06:56:31,A358570,142,56,47,14.4
2024-01-25 06:56:04,A06487,142,55,57,15.5
2024-01-25 07:54:40,A230398,2,0,44,15
2024-01-25 07:54:25,A230383,0,0,47,13.8
2024-01-25 07:54:33,A230626,130,55,47,13.3
2024-01-25 07:48:18,A230443,84,33,48,12.7
2024-01-25 07:55:58,A231934,129,52,58,13.8
2024-01-25 07:54:29,A364435,154,59,49,13.3
2024-01-25 07:54:32,A358570,153,62,47,14.4
2024-01-25 07:56:05,A06487,151,58,55,15.5
2024-01-25 08:54:41,A230398,19,4,43,15
2024-01-25 08:56:26,A230383,0,0,44,15
2024-01-25 08:54:34,A230626,131,55,45,13.8
2024-01-25 08:56:25,A230443,92,38,47,12.2
2024-01-25 08:55:59,A231934,146,57,56,14.4
2024-01-25 08:54:40,A364435,133,52,47,13.3
2024-01-25 08:54:36,A358570,146,57,46,14.4
2024-01-25 08:56:06,A06487,142,56,54,16.1
2024-01-25 09:56:42,A230398,10,2,41,16.1
2024-01-25 09:56:28,A230383,0,0,41,16.6
2024-01-25 09:56:35,A230626,125,53,43,14.4
2024-01-25 09:36:22,A230443,89,35,46,14.4
2024-01-25 09:56:00,A231934,133,53,54,15
2024-01-25 09:56:41,A364435,123,50,45,13.8
2024-01-25 09:56:34,A358570,137,54,44,15
2024-01-25 09:56:07,A06487,127,51,51,16.1
2024-01-25 10:56:43,A230398,0,0,40,16.6
2024-01-25 10:56:29,A230383,0,0,38,16.6
2024-01-25 10:56:36,A230626,127,54,42,15.5
2024-01-25 10:56:20,A230443,91,36,43,7.2
2024-01-25 10:56:01,A231934,136,54,51,16.1
2024-01-25 10:54:42,A364435,123,50,44,14.4
2024-01-25 10:56:35,A358570,131,52,43,15.5
2024-01-25 10:56:08,A06487,127,51,50,16.6
2024-01-25 11:56:44,A230398,22,5,41,16.6
2024-01-25 11:56:30,A230383,0,0,38,18.29
2024-01-25 11:56:37,A230626,128,54,41,16.1
2024-01-25 11:56:21,A230443,80,31,43,-0.5
2024-01-25 11:56:02,A231934,149,57,50,17.2
2024-01-25 11:56:43,A364435,121,50,43,15.5
2024-01-25 11:56:36,A358570,139,54,42,16.1
2024-01-25 11:56:09,A06487,140,55,50,17.2
2024-01-25 12:54:46,A230398,90,36,41,17.2
2024-01-25 12:54:31,A230383,0,0,36,19.4
2024-01-25 12:54:38,A230626,131,55,41,16.6
2024-01-25 12:54:22,A230443,87,35,43,15.5
2024-01-25 12:52:03,A231934,141,56,48,18.29
2024-01-25 12:54:44,A364435,141,53,43,15
2024-01-25 12:52:37,A358570,145,56,42,16.6
2024-01-25 12:56:10,A06487,159,65,49,17.7
2024-01-25 13:56:46,A230398,95,39,41,16.6
2024-01-25 13:56:32,A230383,0,0,34,20
2024-01-25 13:56:39,A230626,139,57,40,17.2
2024-01-25 13:56:49,A230443,86,34,43,16.1
2024-01-25 13:56:04,A231934,135,54,47,18.29
2024-01-25 13:56:45,A364435,127,51,42,15.5
2024-01-25 13:56:38,A358570,140,55,41,16.6
2024-01-25 13:56:11,A06487,135,54,48,18.29
2024-01-25 14:56:48,A230398,93,38,42,16.1
2024-01-25 14:56:33,A230383,0,0,35,19.4
2024-01-25 14:56:41,A230626,129,54,41,17.2
2024-01-25 14:48:51,A230443,81,31,43,16.6
2024-01-25 14:56:05,A231934,142,56,48,18.29
2024-01-25 14:54:46,A364435,136,52,43,15.5
2024-01-25 14:56:40,A358570,147,57,41,16.6
2024-01-25 14:56:12,A06487,137,55,49,18.29
2024-01-25 15:56:49,A230398,82,32,42,16.6
2024-01-25 15:56:34,A230383,0,0,39,17.7
2024-01-25 15:56:42,A230626,138,57,43,16.1
2024-01-25 15:46:18,A230443,96,40,43,16.6
2024-01-25 15:56:06,A231934,149,57,52,17.2
2024-01-25 15:56:48,A364435,143,53,44,16.1
2024-01-25 15:56:41,A358570,152,59,43,16.6
2024-01-25 15:56:13,A06487,146,57,50,18.29
2024-01-25 16:56:50,A230398,96,38,44,16.6
2024-01-25 16:56:35,A230383,0,0,41,17.2
2024-01-25 16:54:43,A230626,144,58,44,16.1
2024-01-25 16:56:31,A230443,93,38,44,16.6
2024-01-25 16:56:07,A231934,151,58,54,16.6
2024-01-25 16:56:49,A364435,155,59,44,16.1
2024-01-25 16:56:41,A358570,155,62,43,16.6
2024-01-25 16:56:14,A06487,151,58,50,18.29
2024-01-25 17:56:51,A230398,89,35,44,16.6
2024-01-25 17:56:36,A230383,0,0,43,16.6
2024-01-25 17:56:44,A230626,150,59,44,16.1
2024-01-25 17:53:49,A230443,95,40,43,-1.1
2024-01-25 17:56:08,A231934,153,59,55,16.6
2024-01-25 17:56:50,A364435,152,58,45,15.5
2024-01-25 17:56:43,A358570,152,60,44,16.6
2024-01-25 17:56:15,A06487,151,58,51,18.29
2024-01-25 18:56:53,A230398,152,58,50,16.1
2024-01-25 18:56:37,A230383,0,0,44,16.1
2024-01-25 18:56:45,A230626,147,59,45,16.1
2024-01-25 18:55:53,A230443,124,49,45,16.6
2024-01-25 18:56:09,A231934,153,59,56,16.6
2024-01-25 18:56:51,A364435,152,57,46,15.5
2024-01-25 18:56:44,A358570,158,63,45,16.6
2024-01-25 18:56:16,A06487,153,59,52,17.7
2024-01-25 19:54:54,A230398,141,53,51,16.1
2024-01-25 19:54:38,A230383,500,500,44,16.1
2024-01-25 19:54:47,A230626,149,59,46,16.1
2024-01-25 19:52:12,A230443,113,45,46,16.6
2024-01-25 19:56:10,A231934,151,58,56,16.6
2024-01-25 19:54:52,A364435,150,55,47,15.5
2024-01-25 19:54:45,A358570,151,59,46,16.6
2024-01-25 19:56:17,A06487,152,59,54,17.7
2024-01-25 20:54:55,A230398,111,43,48,16.1
2024-01-25 20:56:39,A230383,0,0,45,16.1
2024-01-25 20:54:48,A230626,152,61,46,16.1
2024-01-25 20:56:06,A230443,92,37,46,16.1
2024-01-25 20:56:11,A231934,155,61,57,16.6
2024-01-25 20:54:53,A364435,152,56,48,15.5
2024-01-25 20:54:46,A358570,152,59,46,16.6
2024-01-25 20:56:18,A06487,152,59,55,17.7
2024-01-25 21:54:57,A230398,155,59,53,16.1
2024-01-25 21:54:40,A230383,0,0,45,16.1
2024-01-25 21:54:49,A230626,150,59,48,16.1
2024-01-25 21:52:55,A230443,131,50,49,16.6
2024-01-25 21:56:12,A231934,167,71,62,16.1
2024-01-25 21:48:54,A364435,169,73,52,15.5
2024-01-25 21:54:47,A358570,170,74,51,16.6
2024-01-25 21:56:19,A06487,170,74,61,17.7
2024-01-25 22:54:58,A230398,153,59,53,16.1
2024-01-25 22:56:41,A230383,0,0,50,16.1
2024-01-25 22:54:50,A230626,156,63,50,15.5
2024-01-25 22:56:40,A230443,116,46,50,8.8
2024-01-25 22:56:13,A231934,170,74,69,16.1
2024-01-25 22:54:56,A364435,163,67,51,15
2024-01-25 22:50:48,A358570,163,67,49,16.6
2024-01-25 22:56:20,A06487,162,65,58,17.7
2024-01-25 23:56:59,A230398,92,36,47,16.6
2024-01-25 23:56:42,A230383,0,0,47,15.5
2024-01-25 23:56:51,A230626,142,58,46,15.5
2024-01-25 23:56:37,A230443,98,40,47,15.5
2024-01-25 23:56:19,A231934,155,60,61,15.5
2024-01-25 23:56:58,A364435,149,54,46,15.5
2024-01-25 23:56:49,A358570,152,60,46,16.1
2024-01-25 23:56:21,A06487,150,58,53,17.7
2024-01-26 00:57:00,A230398,83,33,44,16.1
2024-01-26 00:56:43,A230383,0,0,45,15
2024-01-26 00:56:52,A230626,143,57,47,15
2024-01-26 00:56:38,A230443,91,38,47,14.4
2024-01-26 00:56:20,A231934,155,61,61,13.8
2024-01-26 00:56:59,A364435,150,55,47,15.5
2024-01-26 00:56:50,A358570,151,59,46,16.1
2024-01-26 00:56:22,A06487,150,57,54,17.2
2024-01-26 01:57:01,A230398,101,40,46,15.5
2024-01-26 01:56:44,A230383,0,0,46,15.5
2024-01-26 01:56:53,A230626,138,57,47,15
2024-01-26 01:56:40,A230443,92,38,47,15.5
2024-01-26 01:56:21,A231934,153,59,62,15.5
2024-01-26 01:55:00,A364435,153,58,49,15
2024-01-26 01:54:51,A358570,154,62,48,16.1
2024-01-26 01:56:23,A06487,154,60,56,17.7
2024-01-26 02:55:03,A230398,87,35,45,16.1
2024-01-26 02:56:45,A230383,0,0,47,15.5
2024-01-26 02:56:54,A230626,138,57,47,15
2024-01-26 02:56:41,A230443,92,37,49,15.5
2024-01-26 02:56:22,A231934,152,59,61,15.5
2024-01-26 02:55:01,A364435,148,54,48,15
2024-01-26 02:56:52,A358570,151,59,47,16.1
2024-01-26 02:56:24,A06487,148,57,55,17.2
2024-01-26 03:55:04,A230398,5,1,45,16.1
2024-01-26 03:54:46,A230383,0,0,46,15
2024-01-26 03:54:55,A230626,133,56,47,15
2024-01-26 03:56:42,A230443,89,36,48,15
2024-01-26 03:56:23,A231934,151,58,61,15.5
2024-01-26 03:55:02,A364435,134,52,48,15
2024-01-26 03:54:53,A358570,149,57,47,15.5
2024-01-26 03:56:25,A06487,142,56,56,17.2
2024-01-26 04:55:05,A230398,86,34,46,15.5
2024-01-26 04:56:47,A230383,0,0,47,15
2024-01-26 04:56:57,A230626,132,55,48,15
2024-01-26 04:54:50,A230443,90,36,49,15.5
2024-01-26 04:55:33,A231934,157,63,65,15.5
2024-01-26 04:55:03,A364435,155,60,50,14.4
2024-01-26 04:56:54,A358570,159,65,48,16.1
2024-01-26 04:56:26,A06487,160,65,58,16.6
2024-01-26 05:55:06,A230398,86,34,45,16.1
2024-01-26 05:56:48,A230383,0,0,47,15
2024-01-26 05:54:58,A230626,139,57,49,15
2024-01-26 05:56:50,A230443,101,41,50,15
2024-01-26 05:55:34,A231934,157,63,63,15
2024-01-26 05:55:04,A364435,151,56,50,15
2024-01-26 05:56:55,A358570,153,60,48,15.5
2024-01-26 05:56:27,A06487,150,58,57,16.6
2024-01-26 06:57:07,A230398,88,34,45,16.1
2024-01-26 06:56:49,A230383,0,0,47,15
2024-01-26 06:56:59,A230626,142,58,48,15
2024-01-26 06:52:51,A230443,93,38,49,15
2024-01-26 06:55:35,A231934,152,59,62,15
2024-01-26 06:57:05,A364435,149,54,49,13.3
2024-01-26 06:56:56,A358570,151,59,48,15.5
2024-01-26 06:56:28,A06487,147,57,56,17.2
2024-01-26 07:57:09,A230398,92,37,45,15.5
2024-01-26 07:56:50,A230383,0,0,47,15
2024-01-26 07:57:00,A230626,142,58,48,15
2024-01-26 07:35:05,A230443,90,37,49,15
2024-01-26 07:55:36,A231934,157,62,64,15
2024-01-26 07:57:06,A364435,154,58,51,14.4
2024-01-26 07:56:57,A358570,152,60,48,16.1
2024-01-26 07:56:29,A06487,152,59,58,17.2
2024-01-26 08:57:10,A230398,108,41,47,16.1
2024-01-26 08:56:51,A230383,500,500,48,15.5
2024-01-26 08:57:01,A230626,151,60,49,15
2024-01-26 08:19:17,A230443,102,42,49,15
2024-01-26 08:55:37,A231934,156,61,63,15.5
2024-01-26 08:57:10,A364435,149,54,50,14.4
2024-01-26 08:56:58,A358570,156,63,51,15.5
2024-01-26 08:56:30,A06487,152,59,58,16.6
2024-01-26 09:55:11,A230398,95,39,45,16.1
2024-01-26 09:54:53,A230383,0,0,44,16.6
2024-01-26 09:55:02,A230626,151,61,46,16.1
2024-01-26 09:46:24,A230443,100,42,46,10
2024-01-26 09:57:39,A231934,154,61,59,16.1
2024-01-26 09:55:12,A364435,159,63,47,15.5
2024-01-26 09:54:59,A358570,153,61,48,16.1
2024-01-26 09:56:31,A06487,151,58,54,17.2
2024-01-26 10:55:12,A230398,88,35,44,16.6
2024-01-26 10:54:54,A230383,0,0,43,17.2
2024-01-26 10:55:03,A230626,137,56,45,16.1
2024-01-26 10:52:24,A230443,91,37,44,16.1
2024-01-26 10:55:40,A231934,146,57,55,17.2
2024-01-26 10:53:13,A364435,138,53,45,15.5
2024-01-26 10:55:00,A358570,150,58,47,16.1
2024-01-26 10:56:32,A06487,145,57,52,17.7
2024-01-26 11:55:14,A230398,87,34,44,17.2
2024-01-26 11:56:55,A230383,0,0,44,17.2
2024-01-26 11:55:04,A230626,145,58,45,16.6
2024-01-26 11:32:43,A230443,96,39,48,16.1
2024-01-26 11:55:41,A231934,153,59,56,17.2
2024-01-26 11:55:14,A364435,151,56,46,16.1
2024-01-26 11:55:01,A358570,154,61,47,16.6
2024-01-26 11:56:33,A06487,153,60,53,17.7
2024-01-26 12:53:15,A230398,92,35,43,17.7
2024-01-26 12:56:56,A230383,0,0,42,18.29
2024-01-26 12:57:05,A230626,151,60,45,17.2
2024-01-26 12:55:29,A230443,101,42,46,16.1
2024-01-26 12:55:42,A231934,156,61,58,17.7
2024-01-26 12:55:15,A364435,160,64,47,15.5
2024-01-26 12:57:02,A358570,159,64,48,15
2024-01-26 12:56:34,A06487,157,62,56,18.29
2024-01-26 13:55:16,A230398,4,1,42,18.29
2024-01-26 13:54:57,A230383,0,0,38,20
2024-01-26 13:55:06,A230626,152,61,44,17.2
2024-01-26 13:55:48,A230443,103,43,46,17.2
2024-01-26 13:55:43,A231934,152,59,52,18.79
2024-01-26 13:55:17,A364435,151,56,47,16.1
2024-01-26 13:55:03,A358570,154,61,46,17.2
2024-01-26 13:56:35,A06487,152,59,55,18.29
2024-01-26 14:55:17,A230398,90,35,43,17.7
2024-01-26 14:54:58,A230383,0,0,40,18.79
2024-01-26 14:55:08,A230626,151,60,45,17.2
2024-01-26 14:45:59,A230443,102,42,46,17.2
2024-01-26 14:55:44,A231934,154,60,54,17.7
2024-01-26 14:53:18,A364435,152,57,47,16.1
2024-01-26 14:55:04,A358570,153,60,46,17.2
2024-01-26 14:56:36,A06487,152,59,54,18.29
2024-01-26 15:53:19,A230398,109,42,44,17.7
2024-01-26 15:54:59,A230383,0,0,43,17.7
2024-01-26 15:55:08,A230626,154,61,46,16.6
2024-01-26 14:45:59,A230443,102,42,46,17.2
2024-01-26 15:53:45,A231934,157,62,57,17.2
2024-01-26 15:51:19,A364435,153,58,48,15.5
2024-01-26 15:55:05,A358570,154,61,46,17.2
2024-01-26 15:54:37,A06487,155,60,55,18.29
2024-01-26 16:57:20,A230398,15,3,45,17.7
2024-01-26 16:57:00,A230383,0,0,46,16.6
2024-01-26 16:55:10,A230626,154,61,47,16.1
2024-01-26 16:56:23,A230443,113,45,48,16.6
2024-01-26 16:57:46,A231934,162,66,60,16.6
2024-01-26 16:53:20,A364435,156,60,48,15.5
2024-01-26 16:57:06,A358570,161,65,47,16.6
2024-01-26 16:56:38,A06487,158,62,55,18.29
2024-01-26 17:57:21,A230398,111,41,46,17.7
2024-01-26 17:57:01,A230383,0,0,47,16.1
2024-01-26 17:57:11,A230626,159,68,49,15.5
2024-01-26 17:52:27,A230443,112,45,49,16.1
2024-01-26 17:57:47,A231934,161,65,64,16.1
2024-01-26 17:57:22,A364435,154,59,50,15.5
2024-01-26 17:57:07,A358570,157,63,48,16.6
2024-01-26 17:56:39,A06487,153,60,57,17.7
2024-01-26 18:57:22,A230398,11,3,47,17.2
2024-01-26 18:57:02,A230383,0,0,49,15
2024-01-26 18:57:12,A230626,161,68,51,15
2024-01-26 18:56:25,A230443,133,51,51,15.5
2024-01-26 18:57:48,A231934,171,75,66,15.5
2024-01-26 18:55:23,A364435,166,69,52,15
2024-01-26 18:55:08,A358570,183,87,50,16.1
2024-01-26 18:56:40,A06487,170,73,60,17.2
2024-01-26 19:55:23,A230398,21,5,47,17.2
2024-01-26 19:55:03,A230383,0,0,50,15.5
2024-01-26 19:55:13,A230626,166,73,52,15.5
2024-01-26 19:54:27,A230443,143,53,52,15.5
2024-01-26 19:55:49,A231934,166,70,67,15.5
2024-01-26 19:55:24,A364435,163,66,52,15
2024-01-26 19:55:09,A358570,178,81,50,16.1
2024-01-26 19:54:41,A06487,165,67,60,17.2
2024-01-26 20:55:27,A230398,17,4,47,17.2
2024-01-26 20:55:04,A230383,0,0,51,15.5
2024-01-26 20:55:14,A230626,166,72,52,15
2024-01-26 20:54:34,A230443,140,52,52,15.5
2024-01-26 20:55:50,A231934,171,75,69,15.5
2024-01-26 20:55:25,A364435,170,73,53,15
2024-01-26 20:55:10,A358570,182,86,51,16.1
2024-01-26 20:54:42,A06487,166,68,62,17.2
2024-01-26 21:57:28,A230398,11,2,50,16.1
2024-01-26 21:57:05,A230383,500,500,52,15.5
2024-01-26 21:57:16,A230626,164,71,53,15
2024-01-26 21:51:26,A230443,139,53,53,16.1
2024-01-26 21:55:51,A231934,160,64,69,15.5
2024-01-26 21:57:26,A364435,157,61,53,14.4
2024-01-26 21:55:11,A358570,160,65,51,16.1
2024-01-26 21:56:43,A06487,157,62,62,17.2
2024-01-26 22:57:30,A230398,110,42,50,16.1
2024-01-26 22:57:06,A230383,0,0,52,15
2024-01-26 22:57:17,A230626,157,63,53,15
2024-01-26 22:51:20,A230443,104,42,53,6.6
2024-01-26 22:55:52,A231934,160,65,69,15
2024-01-26 22:57:28,A364435,155,59,54,14.4
2024-01-26 22:57:12,A358570,156,62,51,16.1
2024-01-26 22:56:44,A06487,154,60,61,17.2
2024-01-26 23:55:31,A230398,94,36,50,16.1
2024-01-26 23:55:07,A230383,0,0,53,15
2024-01-26 23:53:18,A230626,152,60,54,15
2024-01-26 23:53:26,A230443,126,49,54,15
2024-01-26 23:55:53,A231934,157,62,69,15
2024-01-26 23:55:29,A364435,154,59,54,14.4
2024-01-26 23:55:13,A358570,156,63,51,16.1
2024-01-26 23:54:45,A06487,155,62,62,17.2
2024-01-27 00:55:32,A230398,103,41,50,16.1
2024-01-27 00:55:08,A230383,0,0,54,15
2024-01-27 00:55:19,A230626,152,60,54,15
2024-01-27 00:55:30,A230443,104,43,55,14.4
2024-01-27 00:53:54,A231934,157,62,72,11.6
2024-01-27 00:53:30,A364435,155,60,54,15
2024-01-27 00:55:14,A358570,157,63,53,15.5
2024-01-27 00:54:46,A06487,156,62,63,16.6
2024-01-27 01:55:33,A230398,102,39,53,15.5
2024-01-27 01:55:09,A230383,0,0,57,14.4
2024-01-27 01:55:20,A230626,155,62,57,14.4
2024-01-27 01:55:35,A230443,111,45,56,15
2024-01-27 01:55:55,A231934,158,63,77,14.4
2024-01-27 01:55:31,A364435,155,60,57,14.4
2024-01-27 01:55:16,A358570,158,64,57,15.5
2024-01-27 01:54:47,A06487,157,62,68,16.6
2024-01-27 02:55:34,A230398,116,46,57,15
2024-01-27 02:57:10,A230383,0,0,61,13.8
2024-01-27 02:55:21,A230626,156,62,63,13.8
2024-01-27 02:55:39,A230443,109,44,62,13.8
2024-01-27 02:55:56,A231934,162,66,85,13.8
2024-01-27 02:55:32,A364435,158,63,62,12.7
2024-01-27 02:57:16,A358570,162,67,64,13.8
2024-01-27 02:56:48,A06487,162,66,75,15.5
2024-01-27 03:55:35,A230398,114,44,60,13.8
2024-01-27 03:55:11,A230383,0,0,63,13.3
2024-01-27 03:55:22,A230626,155,63,64,13.3
2024-01-27 03:56:16,A230443,105,44,63,2.7
2024-01-27 03:53:57,A231934,162,67,89,13.3
2024-01-27 03:55:37,A364435,155,60,65,12.7
2024-01-27 03:55:18,A358570,158,65,64,13.8
2024-01-27 03:54:49,A06487,157,63,77,15.5
2024-01-27 04:55:36,A230398,106,40,59,14.4
2024-01-27 04:55:12,A230383,0,0,64,13.3
2024-01-27 04:55:23,A230626,156,63,66,13.3
2024-01-27 04:55:50,A230443,117,47,65,13.8
2024-01-27 04:55:58,A231934,160,65,92,13.3
2024-01-27 04:55:35,A364435,157,62,64,12.7
2024-01-27 04:55:20,A358570,160,66,65,13.8
2024-01-27 04:56:50,A06487,161,65,80,15
2024-01-27 05:55:40,A230398,99,38,60,14.4
2024-01-27 05:55:13,A230383,0,0,64,13.3
2024-01-27 05:55:24,A230626,154,62,66,13.3
2024-01-27 05:55:55,A230443,108,44,65,13.3
2024-01-27 05:55:59,A231934,159,64,93,13.3
2024-01-27 05:55:35,A364435,153,58,64,12.7
2024-01-27 05:55:20,A358570,157,64,65,13.8
2024-01-27 05:56:51,A06487,157,63,79,15.5
2024-01-27 06:55:39,A230398,109,41,58,14.4
2024-01-27 06:57:14,A230383,0,0,63,13.3
2024-01-27 06:57:25,A230626,156,63,65,13.3
2024-01-27 06:51:55,A230443,120,48,64,13.3
2024-01-27 06:56:00,A231934,165,69,92,13.3
2024-01-27 06:53:36,A364435,163,68,64,13.3
2024-01-27 06:55:21,A358570,166,70,63,13.8
2024-01-27 06:56:52,A06487,163,66,79,15.5
2024-01-27 07:57:40,A230398,108,40,58,15
2024-01-27 07:57:16,A230383,0,0,62,13.8
2024-01-27 07:57:26,A230626,158,65,64,13.3
2024-01-27 07:56:21,A230443,117,48,65,13.3
2024-01-27 07:56:01,A231934,163,67,91,13.8
2024-01-27 07:55:37,A364435,158,63,63,13.3
2024-01-27 07:55:22,A358570,161,67,62,13.8
2024-01-27 07:56:53,A06487,163,66,78,15.5
2024-01-27 08:57:41,A230398,129,50,55,15
2024-01-27 08:57:17,A230383,0,0,59,14.4
2024-01-27 08:57:27,A230626,159,66,63,13.8
2024-01-27 08:56:36,A230443,128,50,61,-6.6
2024-01-27 08:56:02,A231934,164,68,87,13.3
2024-01-27 08:53:38,A364435,157,62,61,13.3
2024-01-27 08:55:23,A358570,164,68,61,14.4
2024-01-27 08:56:57,A06487,160,64,74,15.5
2024-01-27 09:55:42,A230398,108,41,55,15.5
2024-01-27 09:55:18,A230383,0,0,57,15
2024-01-27 09:55:28,A230626,159,66,60,13.8
2024-01-27 09:54:40,A230443,118,47,60,14.4
2024-01-27 09:54:03,A231934,162,66,82,14.4
2024-01-27 09:53:48,A364435,157,62,59,13.8
2024-01-27 09:55:24,A358570,162,67,59,14.4
2024-01-27 09:56:55,A06487,159,63,72,16.1
2024-01-27 10:55:44,A230398,100,38,53,15.5
2024-01-27 10:55:19,A230383,500,500,55,15
2024-01-27 10:55:29,A230626,156,63,59,13.8
2024-01-27 10:53:14,A230443,116,47,58,10.5
2024-01-27 10:56:04,A231934,162,66,78,15
2024-01-27 10:55:49,A364435,155,60,58,13.8
2024-01-27 10:55:25,A358570,157,63,57,15
2024-01-27 10:56:56,A06487,155,61,68,16.1
2024-01-27 11:55:45,A230398,108,41,53,16.1
2024-01-27 11:55:20,A230383,0,0,54,12.7
2024-01-27 11:55:30,A230626,152,60,57,14.4
2024-01-27 11:45:25,A230443,105,44,58,14.4
2024-01-27 11:56:05,A231934,162,66,77,15
2024-01-27 11:55:50,A364435,156,61,58,13.8
2024-01-27 11:55:26,A358570,162,67,57,15
2024-01-27 11:54:57,A06487,160,64,71,16.1
2024-01-27 12:55:46,A230398,103,39,55,15.5
2024-01-27 12:55:21,A230383,0,0,54,15.5
2024-01-27 12:55:31,A230626,151,59,57,14.4
2024-01-27 12:49:27,A230443,112,46,58,14.4
2024-01-27 12:56:06,A231934,157,61,79,15
2024-01-27 12:55:59,A364435,138,52,58,13.3
2024-01-27 12:55:27,A358570,151,58,56,15
2024-01-27 12:56:58,A06487,148,57,71,16.1
2024-01-27 13:53:48,A230398,104,41,53,15.5
2024-01-27 13:55:22,A230383,0,0,52,16.1
2024-01-27 13:55:34,A230626,134,56,56,15
2024-01-27 12:57:29,A230443,96,39,57,8.3
2024-01-27 13:56:07,A231934,158,62,79,15
2024-01-27 13:53:59,A364435,139,52,58,14.4
2024-01-27 13:55:28,A358570,152,60,56,15
2024-01-27 13:56:59,A06487,153,60,71,16.1
2024-01-27 14:55:48,A230398,117,45,55,15.5
2024-01-27 14:57:23,A230383,0,0,53,15.5
2024-01-27 14:57:35,A230626,143,58,57,15
2024-01-27 14:19:48,A230443,90,35,56,14.4
2024-01-27 14:56:07,A231934,155,60,78,15.5
2024-01-27 14:56:01,A364435,151,55,58,13.8
2024-01-27 14:57:29,A358570,154,61,56,15
2024-01-27 14:57:00,A06487,153,59,71,16.6
2024-01-27 15:55:50,A230398,100,39,54,15.5
2024-01-27 15:55:24,A230383,0,0,54,15.5
2024-01-27 15:55:37,A230626,141,57,57,15
2024-01-27 15:50:26,A230443,94,38,55,15.5
2024-01-27 15:56:08,A231934,147,56,73,16.1
2024-01-27 15:56:03,A364435,128,51,56,14.4
2024-01-27 15:55:31,A358570,150,57,54,15.5
2024-01-27 15:57:01,A06487,146,56,67,16.6
2024-01-27 16:55:51,A230398,87,34,54,15.5
2024-01-27 16:57:25,A230383,0,0,53,15
2024-01-27 16:55:38,A230626,124,53,55,15
2024-01-27 16:24:10,A230443,89,34,54,15.5
2024-01-27 16:56:09,A231934,138,55,72,15.5
2024-01-27 16:56:04,A364435,147,54,56,14.4
2024-01-27 16:53:31,A358570,151,58,54,15.5
2024-01-27 16:57:02,A06487,150,58,68,16.6
2024-01-27 17:57:52,A230398,96,39,54,15.5
2024-01-27 17:57:26,A230383,0,0,54,15
2024-01-27 17:57:39,A230626,130,54,56,14.4
2024-01-27 17:38:38,A230443,89,35,54,2.7
2024-01-27 17:56:10,A231934,140,55,75,15.5
2024-01-27 17:56:05,A364435,139,52,56,14.4
2024-01-27 17:57:33,A358570,151,58,54,15.5
2024-01-27 17:57:04,A06487,143,56,67,16.6
2024-01-27 18:51:53,A230398,79,30,54,15.5
2024-01-27 18:55:27,A230383,0,0,54,15
2024-01-27 18:55:40,A230626,125,53,55,15
2024-01-27 18:54:41,A230443,89,35,54,15
2024-01-27 18:54:11,A231934,138,55,74,15.5
2024-01-27 18:54:05,A364435,141,53,56,14.4
2024-01-27 18:55:34,A358570,150,58,53,15.5
2024-01-27 18:55:05,A06487,136,53,66,16.6
2024-01-27 19:55:54,A230398,80,30,52,15.5
2024-01-27 19:55:28,A230383,0,0,53,15
2024-01-27 19:55:41,A230626,134,56,55,15
2024-01-27 19:50:38,A230443,92,37,54,15.5
2024-01-27 19:50:12,A231934,138,55,73,15.5
2024-01-27 19:54:07,A364435,150,54,55,14.4
2024-01-27 19:55:35,A358570,157,63,54,15.5
2024-01-27 19:55:06,A06487,345,176,67,16.6
2024-01-27 20:55:55,A230398,1,0,52,16.1
2024-01-27 20:55:30,A230383,0,0,54,15
2024-01-27 20:55:43,A230626,135,56,55,15
2024-01-27 20:54:40,A230443,96,39,54,15.5
2024-01-27 20:56:14,A231934,137,54,73,15.5
2024-01-27 20:56:08,A364435,143,53,56,14.4
2024-01-27 20:55:36,A358570,152,59,54,15.5
2024-01-27 20:55:06,A06487,185,86,64,17.2
2024-01-27 21:55:56,A230398,80,31,52,16.1
2024-01-27 21:55:31,A230383,0,0,54,15
2024-01-27 21:55:44,A230626,136,56,57,14.4
